date,P,P_incc,J,L_credito,L,D
2022-01-31,100.0,0.71,1.43,1943805.0,1943805.0,
2022-02-28,101.27380554,0.38,1.41,1967754.0,1967754.0,
2022-03-31,102.69186543,0.86,1.43,1990048.0,1990048.0,
2022-04-30,103.56332027,0.95,1.44,1998547.0,1998547.0,
2022-05-31,104.04727901,2.28,1.44,2008336.0,2008336.0,
2022-06-30,103.97604296,2.14,1.45,2047451.0,2047451.0,
2022-07-31,103.93903721,0.86,1.46,2041622.0,2041622.0,
2022-08-31,104.30335168,0.09,1.45,2058843.0,2058843.0,
2022-09-30,104.97592708,0.09,1.44,2104721.0,2104721.0,
2022-10-31,105.91515144,0.12,1.43,2100060.0,2100060.0,
2022-11-30,106.32289122,0.36,1.45,2121812.0,2121812.0,
2022-12-31,106.89580876,0.09,1.47,2170267.0,2170267.0,
2023-01-31,107.37343264,0.46,1.51,2143696.0,2143696.0,
2023-02-28,108.87057197,0.05,1.5,2128587.0,2128587.0,
2023-03-31,109.81574598,0.3,1.47,2146398.0,2146398.0,
2023-04-30,110.95707995,0.14,1.45,2136652.0,2136652.0,
2023-05-31,110.40604526,0.59,1.44,2137582.0,2137582.0,
2023-06-30,110.44509034,0.71,1.39,2161384.0,2161384.0,
2023-07-31,109.93764053,0.1,1.37,2145357.0,2145357.0,
2023-08-31,110.69037582,0.17,1.34,2164354.0,2164354.0,
2023-09-30,111.61840585,0.34,1.31,2204640.0,2204640.0,
2023-10-31,113.27542205,0.2,1.32,2195088.0,2195088.0,
2023-11-30,114.16643945,0.07,1.31,2211381.0,2211381.0,
2023-12-31,114.67287229,0.31,1.27,2271990.0,2271990.0,
2024-01-31,115.65142094,0.27,1.3,2223506.0,2223506.0,
2024-02-29,116.80226942,0.13,1.27,2221893.0,2221893.0,
2024-03-31,118.06523749,0.28,1.26,2285751.0,2285751.0,
2024-04-30,119.06509717,0.52,1.25,2268846.0,2268846.0,
2024-05-31,120.28663896,0.86,1.25,2277001.0,2277001.0,
2024-06-30,121.24280786,0.71,1.27,2336157.0,2336157.0,
2024-07-31,122.52626354,0.72,1.31,2321183.0,2321183.0,
2024-08-31,123.59472441,0.7,1.31,2343924.0,2343924.0,
2024-09-30,124.50251344,0.58,1.3,2384373.0,2384373.0,
2024-10-31,124.41106131,0.68,1.32,2397484.0,2397484.0,
2024-11-30,124.60002249,0.4,1.35,2435998.0,2435998.0,
2024-12-31,124.43231262,0.5,1.4,2497213.0,2497213.0,
2025-01-31,125.11015798,0.83,1.51,2450444.0,2450444.0,
2025-02-28,125.88196724,0.4,1.53,2477987.0,2477987.0,
2025-03-31,127.75854119,0.39,1.49,2495720.0,2495720.0,
2025-04-30,128.49912065,0.52,1.48,2513816.0,2513816.0,
2025-05-31,129.69347513,0.58,1.48,2532592.0,2532592.0,
2025-06-30,130.48581569,0.69,1.46,2547706.0,2547706.0,
2025-07-31,131.49488094,0.91,1.44,2544275.0,2544275.0,
2025-08-31,132.11655125,0.52,1.44,2546082.0,2546082.0,
2025-09-30,132.65354681,0.17,1.43,2589912.0,2589912.0,
2025-10-31,133.57334881,0.3,1.47,2596177.0,2596177.0,
2025-11-30,135.09866378,0.27,1.44,2613896.0,2613896.0,
2025-12-31,135.95916322,0.21,1.42,2698990.0,2698990.0,
2026-01-31,136.7995568,0.72,,,,
